id,iridium_latitude,iridium_longitude,iridium_cep,raw_data,Human Time,altitude_barometer,altitude_gps,ballastPercent,ballastRemaining,ballast_time,batteryPercent,flightTime,imei,internal_temp,latitude,longitude,mission,momsn,pressure,timestamp,transmit_time,updated_at
18851,37.7684,-119.6942,491,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:43:58.000-07:00,44330,1000000,,0,0,,140938,300234067168910,0,1000,1000,61,386,0,Mon May 20 2019 00:43:58 GMT-0700 (Pacific Daylight Time),1558338238000,2019-05-20T00:44:03.585-07:00
18852,37.7819,-119.5533,684,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:48:48.000-07:00,44330,1000000,,0,0,,141228,300234067168910,0,1000,1000,61,387,0,Mon May 20 2019 00:48:48 GMT-0700 (Pacific Daylight Time),1558338528000,2019-05-20T00:48:55.179-07:00
18853,37.7652,-119.4295,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:53:41.000-07:00,44330,1000000,,0,0,,141521,300234067168910,0,1000,1000,61,388,0,Mon May 20 2019 00:53:41 GMT-0700 (Pacific Daylight Time),1558338821000,2019-05-20T00:53:47.120-07:00
18854,37.827,-119.6772,32,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:58:33.000-07:00,44330,1000000,,0,0,,141813,300234067168910,0,1000,1000,61,389,0,Mon May 20 2019 00:58:33 GMT-0700 (Pacific Daylight Time),1558339113000,2019-05-20T00:58:38.792-07:00
18855,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:03:20.000-07:00,44330,1000000,,0,0,,142100,300234067168910,0,1000,1000,61,390,0,Mon May 20 2019 01:03:20 GMT-0700 (Pacific Daylight Time),1558339400000,2019-05-20T01:03:26.920-07:00
18856,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:10:59.000-07:00,44330,1000000,,0,0,,142559,300234067168910,0,1000,1000,61,391,0,Mon May 20 2019 01:10:59 GMT-0700 (Pacific Daylight Time),1558339859000,2019-05-20T01:11:03.329-07:00
18857,37.8045,-119.3899,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:15:52.000-07:00,44330,1000000,,0,0,,142852,300234067168910,0,1000,1000,61,392,0,Mon May 20 2019 01:15:52 GMT-0700 (Pacific Daylight Time),1558340152000,2019-05-20T01:15:59.352-07:00
18858,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:20:28.000-07:00,44330,1000000,,0,0,,143128,300234067168910,0,1000,1000,61,393,0,Mon May 20 2019 01:20:28 GMT-0700 (Pacific Daylight Time),1558340428000,2019-05-20T01:20:35.229-07:00
18859,37.8238,-119.4122,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:25:22.000-07:00,44330,1000000,,0,0,,143422,300234067168910,0,1000,1000,61,394,0,Mon May 20 2019 01:25:22 GMT-0700 (Pacific Daylight Time),1558340722000,2019-05-20T01:25:27.886-07:00
18860,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:30:00.000-07:00,44330,1000000,,0,0,,143700,300234067168910,0,1000,1000,61,395,0,Mon May 20 2019 01:30:00 GMT-0700 (Pacific Daylight Time),1558341000000,2019-05-20T01:30:07.330-07:00
18861,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:34:36.000-07:00,44330,1000000,,0,0,,143976,300234067168910,0,1000,1000,61,396,0,Mon May 20 2019 01:34:36 GMT-0700 (Pacific Daylight Time),1558341276000,2019-05-20T01:34:43.186-07:00
18862,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:39:17.000-07:00,44330,1000000,,0,0,,144257,300234067168910,0,1000,1000,61,397,0,Mon May 20 2019 01:39:17 GMT-0700 (Pacific Daylight Time),1558341557000,2019-05-20T01:39:22.791-07:00
18863,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:44:00.000-07:00,44330,1000000,,0,0,,144540,300234067168910,0,1000,1000,61,398,0,Mon May 20 2019 01:44:00 GMT-0700 (Pacific Daylight Time),1558341840000,2019-05-20T01:44:07.330-07:00
18864,37.7784,-119.2884,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:51:42.000-07:00,44330,1000000,,0,0,,145002,300234067168910,0,1000,1000,61,399,0,Mon May 20 2019 01:51:42 GMT-0700 (Pacific Daylight Time),1558342302000,2019-05-20T01:51:47.236-07:00
18865,37.7677,-119.3281,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T01:59:28.000-07:00,44330,1000000,,0,0,,145468,300234067168910,0,1000,1000,61,400,0,Mon May 20 2019 01:59:28 GMT-0700 (Pacific Daylight Time),1558342768000,2019-05-20T01:59:35.230-07:00
18866,37.8262,-119.3107,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:05:36.000-07:00,44330,1000000,,0,0,,145836,300234067168910,0,1000,1000,61,401,0,Mon May 20 2019 02:05:36 GMT-0700 (Pacific Daylight Time),1558343136000,2019-05-20T02:05:43.334-07:00
18867,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:10:43.000-07:00,44330,1000000,,0,0,,146143,300234067168910,0,1000,1000,61,402,0,Mon May 20 2019 02:10:43 GMT-0700 (Pacific Daylight Time),1558343443000,2019-05-20T02:10:51.215-07:00
18868,37.7869,-119.3503,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:17:14.000-07:00,44330,1000000,,0,0,,146534,300234067168910,0,1000,1000,61,403,0,Mon May 20 2019 02:17:14 GMT-0700 (Pacific Daylight Time),1558343834000,2019-05-20T02:17:19.195-07:00
18869,37.7784,-119.2884,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:22:40.000-07:00,44330,1000000,,0,0,,146860,300234067168910,0,1000,1000,61,404,0,Mon May 20 2019 02:22:40 GMT-0700 (Pacific Daylight Time),1558344160000,2019-05-20T02:22:46.836-07:00
18870,37.7784,-119.2884,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:27:23.000-07:00,44330,1000000,,0,0,,147143,300234067168910,0,1000,1000,61,405,0,Mon May 20 2019 02:27:23 GMT-0700 (Pacific Daylight Time),1558344443000,2019-05-20T02:27:31.230-07:00
18871,37.7784,-119.2884,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:32:19.000-07:00,44330,1000000,,0,0,,147439,300234067168910,0,1000,1000,61,406,0,Mon May 20 2019 02:32:19 GMT-0700 (Pacific Daylight Time),1558344739000,2019-05-20T02:32:27.480-07:00
18872,37.77,-119.2266,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:37:04.000-07:00,44330,1000000,,0,0,,147724,300234067168910,0,1000,1000,61,407,0,Mon May 20 2019 02:37:04 GMT-0700 (Pacific Daylight Time),1558345024000,2019-05-20T02:37:11.216-07:00
18873,37.7808,-119.187,11,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:41:57.000-07:00,44330,1000000,,0,0,,148017,300234067168910,0,1000,1000,61,408,0,Mon May 20 2019 02:41:57 GMT-0700 (Pacific Daylight Time),1558345317000,2019-05-20T02:42:03.338-07:00
18874,37.7851,-118.984,408,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:46:43.000-07:00,44330,1000000,,0,0,,148303,300234067168910,0,1000,1000,61,409,0,Mon May 20 2019 02:46:43 GMT-0700 (Pacific Daylight Time),1558345603000,2019-05-20T02:46:51.182-07:00
18875,37.7765,-118.9222,681,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:51:33.000-07:00,44330,1000000,,0,0,,148593,300234067168910,0,1000,1000,61,410,0,Mon May 20 2019 02:51:33 GMT-0700 (Pacific Daylight Time),1558345893000,2019-05-20T02:51:38.712-07:00
18876,37.7844,-119.4518,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T02:56:13.000-07:00,44330,1000000,,0,0,,148873,300234067168910,0,1000,1000,61,411,0,Mon May 20 2019 02:56:13 GMT-0700 (Pacific Daylight Time),1558346173000,2019-05-20T02:56:23.179-07:00
18877,37.7985,-119.6772,28,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T03:01:13.000-07:00,44330,1000000,,0,0,,149173,300234067168910,0,1000,1000,61,412,0,Mon May 20 2019 03:01:13 GMT-0700 (Pacific Daylight Time),1558346473000,2019-05-20T03:01:40.081-07:00
18878,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:05:49 -0700,44330,1000000,,0,0,,149449,300234067168910,0,1000,1000,61,413,0,Mon May 20 2019 03:05:49 GMT-0700 (Pacific Daylight Time),1558346749000,2019-05-20 03:05:55 -0700
18879,37.8297,-119.5757,27,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:12:32 -0700,44330,1000000,,0,0,,149852,300234067168910,0,1000,1000,61,414,0,Mon May 20 2019 03:12:32 GMT-0700 (Pacific Daylight Time),1558347152000,2019-05-20 03:12:39 -0700
18880,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:17:33 -0700,44330,1000000,,0,0,,150153,300234067168910,0,1000,1000,61,415,0,Mon May 20 2019 03:17:33 GMT-0700 (Pacific Daylight Time),1558347453000,2019-05-20 03:17:39 -0700
18882,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:24:03 -0700,44330,1000000,,0,0,,150543,300234067168910,0,1000,1000,61,416,0,Mon May 20 2019 03:24:03 GMT-0700 (Pacific Daylight Time),1558347843000,2019-05-20 03:24:11 -0700
18883,37.8347,-119.3726,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:28:47 -0700,44330,1000000,,0,0,,150827,300234067168910,0,1000,1000,61,417,0,Mon May 20 2019 03:28:47 GMT-0700 (Pacific Daylight Time),1558348127000,2019-05-20 03:28:55 -0700
18884,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:33:31 -0700,44330,1000000,,0,0,,151111,300234067168910,0,1000,1000,61,418,0,Mon May 20 2019 03:33:31 GMT-0700 (Pacific Daylight Time),1558348411000,2019-05-20 03:33:38 -0700
18885,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:43:07 -0700,44330,1000000,,0,0,,151687,300234067168910,0,1000,1000,61,419,0,Mon May 20 2019 03:43:07 GMT-0700 (Pacific Daylight Time),1558348987000,2019-05-20 03:43:15 -0700
18886,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 03:52:26 -0700,44330,1000000,,0,0,,152246,300234067168910,0,1000,1000,61,420,0,Mon May 20 2019 03:52:26 GMT-0700 (Pacific Daylight Time),1558349546000,2019-05-20 03:52:31 -0700
18887,37.7784,-119.2884,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:05:10 -0700,44330,1000000,,0,0,,153010,300234067168910,0,1000,1000,61,421,0,Mon May 20 2019 04:05:10 GMT-0700 (Pacific Daylight Time),1558350310000,2019-05-20 04:05:15 -0700
18888,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:13:00 -0700,44330,1000000,,0,0,,153480,300234067168910,0,1000,1000,61,422,0,Mon May 20 2019 04:13:00 GMT-0700 (Pacific Daylight Time),1558350780000,2019-05-20 04:13:07 -0700
18889,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:21:05 -0700,44330,1000000,,0,0,,153965,300234067168910,0,1000,1000,61,423,0,Mon May 20 2019 04:21:05 GMT-0700 (Pacific Daylight Time),1558351265000,2019-05-20 04:21:11 -0700
18890,37.7915,-119.1473,20,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:26:36 -0700,44330,1000000,,0,0,,154296,300234067168910,0,1000,1000,61,424,0,Mon May 20 2019 04:26:36 GMT-0700 (Pacific Daylight Time),1558351596000,2019-05-20 04:26:43 -0700
18891,37.7025,-117.0523,197,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:31:33 -0700,44330,1000000,,0,0,,154593,300234067168910,0,1000,1000,61,425,0,Mon May 20 2019 04:31:33 GMT-0700 (Pacific Daylight Time),1558351893000,2019-05-20 04:31:39 -0700
18892,37.7761,-119.3899,680,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:36:17 -0700,44330,1000000,,0,0,,154877,300234067168910,0,1000,1000,61,426,0,Mon May 20 2019 04:36:17 GMT-0700 (Pacific Daylight Time),1558352177000,2019-05-20 04:36:23 -0700
18893,37.7869,-119.3503,415,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 04:41:12 -0700,44330,1000000,,0,0,,155172,300234067168910,0,1000,1000,61,427,0,Mon May 20 2019 04:41:12 GMT-0700 (Pacific Daylight Time),1558352472000,2019-05-20 04:41:19 -0700
18894,37.7844,-119.4518,10,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T04:45:57.000-07:00,44330,1000000,,0,0,,155457,300234067168910,0,1000,1000,61,428,0,Mon May 20 2019 04:45:57 GMT-0700 (Pacific Daylight Time),1558352757000,2019-05-20T04:46:02.782-07:00
18895,37.7761,-119.3899,11,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T04:50:50.000-07:00,44330,1000000,,0,0,,155750,300234067168910,0,1000,1000,61,429,0,Mon May 20 2019 04:50:50 GMT-0700 (Pacific Daylight Time),1558353050000,2019-05-20T04:50:59.341-07:00
18896,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T04:56:11.000-07:00,44330,1000000,,0,0,,156071,300234067168910,0,1000,1000,61,430,0,Mon May 20 2019 04:56:11 GMT-0700 (Pacific Daylight Time),1558353371000,2019-05-20T04:56:19.179-07:00
18897,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T04:56:54.000-07:00,44330,1000000,,0,0,,156114,300234067168910,0,1000,1000,61,430,0,Mon May 20 2019 04:56:54 GMT-0700 (Pacific Daylight Time),1558353414000,2019-05-20T04:56:58.721-07:00
18898,37.7761,-119.3899,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:03:29.000-07:00,44330,1000000,,0,0,,156509,300234067168910,0,1000,1000,61,431,0,Mon May 20 2019 05:03:29 GMT-0700 (Pacific Daylight Time),1558353809000,2019-05-20T05:03:35.331-07:00
18899,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:08:16.000-07:00,44330,1000000,,0,0,,156796,300234067168910,0,1000,1000,61,432,0,Mon May 20 2019 05:08:16 GMT-0700 (Pacific Daylight Time),1558354096000,2019-05-20T05:08:23.132-07:00
18900,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:15:12.000-07:00,44330,1000000,,0,0,,157212,300234067168910,0,1000,1000,61,433,0,Mon May 20 2019 05:15:12 GMT-0700 (Pacific Daylight Time),1558354512000,2019-05-20T05:15:19.343-07:00
18901,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:22:43.000-07:00,44330,1000000,,0,0,,157663,300234067168910,0,1000,1000,61,434,0,Mon May 20 2019 05:22:43 GMT-0700 (Pacific Daylight Time),1558354963000,2019-05-20T05:22:51.191-07:00
18902,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:30:43.000-07:00,44330,1000000,,0,0,,158143,300234067168910,0,1000,1000,61,435,0,Mon May 20 2019 05:30:43 GMT-0700 (Pacific Daylight Time),1558355443000,2019-05-20T05:30:51.277-07:00
18903,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:39:03.000-07:00,44330,1000000,,0,0,,158643,300234067168910,0,1000,1000,61,436,0,Mon May 20 2019 05:39:03 GMT-0700 (Pacific Daylight Time),1558355943000,2019-05-20T05:39:11.430-07:00
18904,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:48:00.000-07:00,44330,1000000,,0,0,,159180,300234067168910,0,1000,1000,61,437,0,Mon May 20 2019 05:48:00 GMT-0700 (Pacific Daylight Time),1558356480000,2019-05-20T05:48:07.230-07:00
18905,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T05:57:01.000-07:00,44330,1000000,,0,0,,159721,300234067168910,0,1000,1000,61,438,0,Mon May 20 2019 05:57:01 GMT-0700 (Pacific Daylight Time),1558357021000,2019-05-20T05:57:07.332-07:00
18906,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:05:14.000-07:00,44330,1000000,,0,0,,160214,300234067168910,0,1000,1000,61,439,0,Mon May 20 2019 06:05:14 GMT-0700 (Pacific Daylight Time),1558357514000,2019-05-20T06:05:19.232-07:00
18907,37.7869,-119.3503,10,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:10:58.000-07:00,44330,1000000,,0,0,,160558,300234067168910,0,1000,1000,61,440,0,Mon May 20 2019 06:10:58 GMT-0700 (Pacific Daylight Time),1558357858000,2019-05-20T06:11:03.134-07:00
18908,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:15:52.000-07:00,44330,1000000,,0,0,,160852,300234067168910,0,1000,1000,61,441,0,Mon May 20 2019 06:15:52 GMT-0700 (Pacific Daylight Time),1558358152000,2019-05-20T06:15:58.714-07:00
18909,37.7784,-119.2884,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:23:00.000-07:00,44330,1000000,,0,0,,161280,300234067168910,0,1000,1000,61,442,0,Mon May 20 2019 06:23:00 GMT-0700 (Pacific Daylight Time),1558358580000,2019-05-20T06:23:08.129-07:00
18910,37.7592,-119.2662,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:27:48.000-07:00,44330,1000000,,0,0,,161568,300234067168910,0,1000,1000,61,443,0,Mon May 20 2019 06:27:48 GMT-0700 (Pacific Daylight Time),1558358868000,2019-05-20T06:27:55.386-07:00
18911,37.7784,-119.2884,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:32:48.000-07:00,44330,1000000,,0,0,,161868,300234067168910,0,1000,1000,61,444,0,Mon May 20 2019 06:32:48 GMT-0700 (Pacific Daylight Time),1558359168000,2019-05-20T06:32:54.729-07:00
18912,37.7765,-118.9222,680,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:37:34.000-07:00,44330,1000000,,0,0,,162154,300234067168910,0,1000,1000,61,445,0,Mon May 20 2019 06:37:34 GMT-0700 (Pacific Daylight Time),1558359454000,2019-05-20T06:37:39.134-07:00
18913,37.761,-118.6974,494,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:42:26.000-07:00,44330,1000000,,0,0,,162446,300234067168910,0,1000,1000,61,446,0,Mon May 20 2019 06:42:26 GMT-0700 (Pacific Daylight Time),1558359746000,2019-05-20T06:42:31.180-07:00
18914,37.8243,-119.7787,42,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:47:47.000-07:00,44330,1000000,,0,0,,162767,300234067168910,0,1000,1000,61,447,0,Mon May 20 2019 06:47:47 GMT-0700 (Pacific Daylight Time),1558360067000,2019-05-20T06:47:55.134-07:00
18915,37.7844,-119.4518,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:52:35.000-07:00,44330,1000000,,0,0,,163055,300234067168910,0,1000,1000,61,448,0,Mon May 20 2019 06:52:35 GMT-0700 (Pacific Daylight Time),1558360355000,2019-05-20T06:52:43.232-07:00
18916,37.7869,-119.3503,11,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T06:57:33.000-07:00,44330,1000000,,0,0,,163353,300234067168910,0,1000,1000,61,449,0,Mon May 20 2019 06:57:33 GMT-0700 (Pacific Daylight Time),1558360653000,2019-05-20T06:57:39.187-07:00
18917,37.7652,-119.4295,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:02:30.000-07:00,44330,1000000,,0,0,,163650,300234067168910,0,1000,1000,61,450,0,Mon May 20 2019 07:02:30 GMT-0700 (Pacific Daylight Time),1558360950000,2019-05-20T07:02:43.880-07:00
18918,37.7761,-119.3899,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:07:10.000-07:00,44330,1000000,,0,0,,163930,300234067168910,0,1000,1000,61,451,0,Mon May 20 2019 07:07:10 GMT-0700 (Pacific Daylight Time),1558361230000,2019-05-20T07:07:15.280-07:00
18919,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:11:58.000-07:00,44330,1000000,,0,0,,164218,300234067168910,0,1000,1000,61,452,0,Mon May 20 2019 07:11:58 GMT-0700 (Pacific Daylight Time),1558361518000,2019-05-20T07:12:04.015-07:00
18920,37.7869,-119.3503,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:16:34.000-07:00,44330,1000000,,0,0,,164494,300234067168910,0,1000,1000,61,453,0,Mon May 20 2019 07:16:34 GMT-0700 (Pacific Daylight Time),1558361794000,2019-05-20T07:16:39.496-07:00
18921,37.7869,-119.3503,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:25:20.000-07:00,44330,1000000,,0,0,,165020,300234067168910,0,1000,1000,61,454,0,Mon May 20 2019 07:25:20 GMT-0700 (Pacific Daylight Time),1558362320000,2019-05-20T07:25:27.790-07:00
18922,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:36:11.000-07:00,44330,1000000,,0,0,,165671,300234067168910,0,1000,1000,61,455,0,Mon May 20 2019 07:36:11 GMT-0700 (Pacific Daylight Time),1558362971000,2019-05-20T07:36:15.197-07:00
18923,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T07:46:04.000-07:00,44330,1000000,,0,0,,166264,300234067168910,0,1000,1000,61,456,0,Mon May 20 2019 07:46:04 GMT-0700 (Pacific Daylight Time),1558363564000,2019-05-20T07:46:11.230-07:00
18924,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 07:52:16 -0700,44330,1000000,,0,0,,166636,300234067168910,0,1000,1000,61,457,0,Mon May 20 2019 07:52:16 GMT-0700 (Pacific Daylight Time),1558363936000,2019-05-20 07:52:23 -0700
18925,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:01:24 -0700,44330,1000000,,0,0,,167184,300234067168910,0,1000,1000,61,458,0,Mon May 20 2019 08:01:24 GMT-0700 (Pacific Daylight Time),1558364484000,2019-05-20 08:02:33 -0700
18926,37.7677,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:09:16 -0700,44330,1000000,,0,0,,167656,300234067168910,0,1000,1000,61,459,0,Mon May 20 2019 08:09:16 GMT-0700 (Pacific Daylight Time),1558364956000,2019-05-20 08:09:23 -0700
18927,37.7784,-119.2884,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:18:13 -0700,44330,1000000,,0,0,,168193,300234067168910,0,1000,1000,61,460,0,Mon May 20 2019 08:18:13 GMT-0700 (Pacific Daylight Time),1558365493000,2019-05-20 08:18:19 -0700
18928,37.7977,-119.3107,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:26:39 -0700,44330,1000000,,0,0,,168699,300234067168910,0,1000,1000,61,461,0,Mon May 20 2019 08:26:39 GMT-0700 (Pacific Daylight Time),1558365999000,2019-05-20 08:26:47 -0700
18929,37.7307,-119.2662,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:31:29 -0700,44330,1000000,,0,0,,168989,300234067168910,0,1000,1000,61,462,0,Mon May 20 2019 08:31:29 GMT-0700 (Pacific Daylight Time),1558366289000,2019-05-20 08:31:34 -0700
18930,37.7784,-119.2884,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:36:16 -0700,44330,1000000,,0,0,,169276,300234067168910,0,1000,1000,61,463,0,Mon May 20 2019 08:36:16 GMT-0700 (Pacific Daylight Time),1558366576000,2019-05-20 08:36:23 -0700
18931,37.7855,-118.4146,429,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:41:11 -0700,44330,1000000,,0,0,,169571,300234067168910,0,1000,1000,61,464,0,Mon May 20 2019 08:41:11 GMT-0700 (Pacific Daylight Time),1558366871000,2019-05-20 08:41:19 -0700
18932,37.7784,-119.2884,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20 08:46:34 -0700,44330,1000000,,0,0,,169894,300234067168910,0,1000,1000,61,465,0,Mon May 20 2019 08:46:34 GMT-0700 (Pacific Daylight Time),1558367194000,2019-05-20 08:46:43 -0700
